1.0699036432345679, 8.035363862531204
63.683805846842915, 20.24181196581002
127.30381010028185, 45.89405760520492
190.94344561322976, 107.48234934099264
254.57326549642357, 247.67435054706792
315.0424525986851, 618.872872535621
380.4930718013275, 842.2750918009552
440.6088962324288, 1174.4895018401653
502.8841592095105, 1691.6984984094238
560.8209138351256, 2210.883600088319
622.8753251427295, 2211.624706002164
682.7801135341119, 2176.783096136568
736.2409409916997, 2057.3671082606425
797.1763705072979, 1897.8888632986168
896.6577780686036, 1838.3599188101268
958.6532955976818, 1668.6114725489426
1016.3986454430853, 1589.9384260027953
1032.324504719673, 1298.5473760933467
1214.900125967238, 696.5778685697196
1271.4185220933357, 512.1571626978072
1341.8014952475876, 350.109423169753
1480.1429810067436, 102.2662499556445
